ISBN,CopyNumber,LibraryID,PurchaseDate,Condition,Status
9780553290851,425,5,1982-02-16 04:37:40,Fine,Checked Out
9780521558723,426,2,1984-11-26 15:44:02,Poor,Checked Out
9780385496056,427,2,2019-02-04 23:47:16,Fair,Checked Out
9780060974367,428,5,1990-04-27 06:03:43,Good,On Shelf
9780880015080,429,1,1984-11-10 05:48:12,Good,On Shelf
9780517588376,430,3,2014-02-14 10:04:54,Like New,On Shelf
9780915811236,431,1,1994-08-05 16:35:00,Good,On Shelf
9780394758282,432,4,1996-05-31 07:31:04,Fair,On Holds Shelf
9780375758621,433,2,1987-05-28 17:59:32,Fair,On Shelf
9780374517885,434,3,2016-10-01 15:42:31,Fair,Checked Out
9781581345261,435,3,2016-01-27 18:11:27,Good,On Holds Shelf
9780517543054,436,2,1984-04-20 14:40:32,Fine,Checked Out
9781587157394,437,5,1983-01-15 16:08:19,Fair,On Shelf
9780822001461,438,2,1989-01-22 01:34:31,Fair,On Shelf
9780689873195,439,5,2000-11-28 15:19:52,Fair,On Shelf
9780786891078,440,1,2004-09-29 04:59:26,Fair,Checked Out
9780007170401,441,4,1994-08-20 18:00:03,Poor,On Shelf
9788817128711,442,3,1998-01-18 17:50:31,Good,Checked Out
9780330489997,443,4,2003-11-06 11:13:17,Poor,On Shelf
9781575664255,444,4,1998-01-11 03:17:02,Poor,On Shelf
9781421808321,445,2,1982-01-20 16:32:32,Fair,Checked Out
9781841591063,446,2,2018-05-05 21:38:40,Fine,Checked Out
9780679891116,447,2,2010-03-18 04:03:32,Fine,Processing
9780141805641,448,1,2014-04-14 19:27:56,Fine,On Shelf
9780713997279,449,2,2018-07-17 07:01:16,Fair,Processing
9780374175474,450,2,1989-08-06 08:26:13,Like New,On Shelf
9781931082198,451,5,1995-02-14 02:09:04,Like New,On Shelf
9780727852663,452,4,2010-08-04 18:57:55,Good,Checked Out
9780226327709,453,2,2015-11-06 20:01:32,Good,Checked Out
9780345480286,454,2,2011-10-07 10:26:21,Poor,Processing
9780140296617,455,1,2016-05-20 01:46:54,Like New,On Shelf
9788478888467,456,4,1986-02-24 07:29:35,Poor,Checked Out
9780316911481,457,2,2020-03-01 09:33:42,Poor,Checked Out
9780691122946,458,4,2009-05-18 04:21:16,Fair,On Holds Shelf
9780451208705,459,2,2019-09-17 22:08:56,Fine,Checked Out
9780156027649,460,1,2014-07-10 09:28:26,Fair,Checked Out
9780802142849,461,4,2010-07-01 07:48:56,Fair,On Shelf
9780517221167,462,5,2009-03-06 22:25:14,Good,On Shelf
9780156002080,463,4,2005-12-25 12:37:06,Good,On Shelf
9780141184845,464,3,1993-05-08 10:19:27,Good,Processing
9780156260268,465,1,1989-09-26 00:12:58,Fine,Checked Out
9780060835774,466,3,2020-07-14 10:10:09,Fair,Checked Out
9788466314749,467,1,2018-09-27 23:41:02,Poor,On Shelf
9780553383829,468,5,1985-08-21 05:49:25,Fair,On Shelf
9780385722377,469,2,1983-04-26 21:40:19,Good,On Shelf
9780553105575,470,4,2010-02-08 15:59:24,Good,Checked Out
9781400032488,471,1,1999-06-01 08:20:37,Fair,On Shelf
9780520040243,472,3,2016-09-18 18:34:34,Fair,On Shelf
9780064404419,473,2,1997-09-29 22:49:41,Poor,On Holds Shelf
20049130001,474,3,1985-02-07 07:18:53,Fine,On Shelf
9780375700989,475,2,1998-08-25 01:25:14,Good,On Shelf
9781590171257,476,5,2010-04-19 00:51:11,Poor,Processing
9780802714626,477,4,1987-12-14 06:39:16,Like New,On Shelf
9780747253747,478,5,1988-01-18 04:54:13,Fine,On Shelf
9780670869299,479,5,1981-06-08 23:51:19,Good,On Shelf
9780140296617,480,5,1991-08-02 02:44:59,Like New,On Shelf
9781421504612,481,4,1993-04-20 00:48:36,Like New,Processing
9781557046864,482,4,2010-06-26 18:18:44,Poor,On Shelf
9780142437346,483,5,1993-01-31 06:18:08,Like New,On Shelf
9780312890186,484,3,2020-07-05 21:21:38,Like New,Checked Out
9780425212011,485,5,1994-10-13 15:31:55,Like New,On Shelf
9780701169695,486,3,2009-03-04 05:39:52,Like New,On Shelf
9780385602051,487,1,1995-12-23 15:36:23,Good,On Shelf
9780816638628,488,2,2012-01-20 05:56:10,Fair,On Shelf
9781410102157,489,5,2013-02-19 00:41:23,Fine,Processing
9780375706363,490,2,2004-02-16 15:53:23,Fine,On Shelf
9780671004538,491,5,2013-10-31 14:36:07,Like New,On Shelf
9781406506587,492,2,2008-09-07 03:54:49,Fine,On Shelf
9780811201322,493,2,2016-12-25 15:09:00,Fine,On Holds Shelf
9781573226325,494,3,1984-01-10 07:15:01,Fine,On Shelf
9780374506803,495,2,2017-01-15 16:38:42,Fine,Checked Out
9780763632069,496,1,2013-09-28 22:01:58,Poor,On Shelf
9780786712342,497,2,1999-07-23 04:39:43,Fair,Checked Out
9781841591155,498,1,1983-03-02 17:59:38,Like New,On Shelf
9780451529305,499,4,2017-02-22 20:45:03,Like New,On Shelf
9781401301958,500,2,2012-12-07 16:16:38,Fine,On Shelf
9781569319628,501,1,2003-06-30 00:28:05,Fair,Processing
9780765309044,502,1,1993-07-09 12:04:17,Good,On Shelf
9781885865243,503,4,1997-04-13 02:57:31,Fine,On Shelf
9780758206824,504,4,2020-03-18 09:49:55,Like New,Processing
9780738706122,505,4,1990-12-04 11:51:09,Good,On Shelf
9780618574995,506,5,2000-12-11 07:21:05,Poor,Checked Out
9780618615384,507,3,1997-10-05 16:15:34,Good,Processing
9780785268833,508,5,1981-08-06 10:30:48,Good,On Shelf
9781929229482,509,3,2020-05-05 00:52:51,Good,Processing
9780743480697,510,2,2005-05-10 14:01:27,Poor,On Shelf
9780394800271,511,4,2012-09-21 01:59:16,Good,On Shelf
9780843946802,512,3,2005-04-23 17:15:34,Like New,On Shelf
9780007158522,513,1,2019-10-30 16:09:16,Fine,On Shelf
9781557046833,514,4,1996-11-24 05:33:59,Fine,On Shelf
9781402516276,515,3,2003-12-31 21:29:46,Fine,Checked Out
9780517229279,516,2,2007-01-19 14:45:20,Fair,On Shelf
9780812513752,517,2,1981-12-17 18:52:23,Like New,On Shelf
9780142000212,518,2,1998-01-03 16:31:01,Fair,On Shelf
9780446612548,519,5,1984-10-01 02:04:59,Good,On Shelf
9780375814235,520,2,1981-10-20 10:12:05,Fair,Processing
9780425213971,521,4,2007-05-15 09:09:18,Good,Checked Out
9780792270324,522,3,2020-07-13 21:56:37,Like New,On Shelf
9780708823606,523,4,1983-03-03 12:35:26,Good,On Holds Shelf
9780385494328,524,2,2005-04-14 13:49:05,Fair,Checked Out
9780192839411,525,5,2011-12-07 14:16:54,Fair,On Shelf
9780142437780,526,5,2014-08-10 08:42:45,Fair,On Shelf
9781883011543,527,2,1998-03-28 16:29:45,Fine,Checked Out
9780862921477,528,4,1988-07-07 13:55:17,Poor,On Shelf
9783548603209,529,5,2008-02-06 11:16:08,Good,On Shelf
9780143035985,530,1,2016-06-20 13:17:11,Poor,Checked Out
9780807831090,531,3,1994-02-11 21:54:00,Fine,Checked Out
9780425199169,532,4,2005-10-24 05:00:10,Good,Checked Out
9780689118449,533,5,2001-06-22 00:03:59,Like New,Checked Out
9780701137687,534,5,1998-06-24 00:29:20,Like New,Checked Out
9782859405465,535,4,1997-03-17 02:51:46,Poor,On Shelf
9780385191661,536,2,1988-10-21 22:37:34,Like New,Checked Out
9780940450790,537,1,2015-06-13 22:54:58,Like New,Checked Out
9780451529756,538,3,2018-03-10 10:29:34,Fair,Checked Out
9780345487667,539,5,1991-08-20 00:40:41,Like New,Processing
9780375725784,540,2,1992-04-23 12:19:21,Like New,Checked Out
9781594481529,541,1,2015-12-29 17:11:02,Like New,Checked Out
9780393977868,542,1,2005-07-06 19:56:11,Like New,On Shelf
9780312976279,543,2,2004-11-18 12:02:01,Poor,On Shelf
9780385491730,544,4,2014-02-20 02:16:07,Like New,On Shelf
9781405153584,545,5,1991-10-19 11:14:17,Fine,Checked Out
9780786282258,546,5,2016-09-30 19:56:12,Poor,On Shelf
9780156028790,547,5,2018-05-18 21:59:00,Poor,On Shelf
9780674990463,548,3,2000-11-11 01:00:25,Poor,On Shelf
9780739333778,549,4,2015-07-03 03:42:50,Fair,On Shelf
9781584350101,550,1,2017-12-28 06:23:54,Fine,On Shelf
9780752876825,551,5,2011-01-30 10:51:50,Fine,Checked Out
9780451210852,552,5,2003-03-13 22:15:03,Like New,On Shelf
9780060916510,553,3,2019-02-14 21:08:30,Poor,Checked Out
9780060652890,554,5,2014-08-11 00:06:36,Fine,Checked Out
9780752848372,555,1,2000-12-08 01:25:40,Good,On Shelf
9781400034772,556,3,2015-03-31 22:26:17,Fine,On Shelf
9780451203052,557,5,2019-02-07 11:52:10,Good,On Shelf
9788426131928,558,1,2018-01-23 21:11:43,Like New,Checked Out
9781597800440,559,2,1981-08-27 05:49:37,Good,Checked Out
9780618009343,560,2,2012-06-04 10:59:05,Poor,On Shelf
9780892811458,561,5,1981-03-26 23:00:58,Like New,Checked Out
9780312257378,562,1,2005-11-28 02:01:24,Like New,On Shelf
9780679736042,563,2,1985-03-22 14:44:18,Good,Checked Out
9780064410342,564,1,2006-08-26 12:27:09,Poor,On Holds Shelf
9780060928414,565,5,1982-09-25 09:33:43,Like New,Checked Out
9781590301876,566,3,1997-03-08 21:20:41,Fair,On Shelf
9780646418438,567,3,2005-09-21 03:58:16,Fair,On Shelf
9780553562606,568,5,1986-01-24 04:48:44,Fair,On Shelf
9780261102255,569,3,2018-02-02 17:33:48,Poor,On Shelf
9788467204360,570,5,2018-01-03 09:22:34,Good,Checked Out
9780553383829,571,1,2001-09-09 19:39:07,Poor,On Shelf
9783499224423,572,5,1986-03-28 20:50:14,Like New,Checked Out
9780441248834,573,4,1994-07-22 04:55:15,Good,Checked Out
9780142001301,574,2,1997-03-05 18:30:38,Fair,On Shelf
9780674639270,575,1,1999-12-13 17:26:46,Good,Checked Out
9780743436502,576,1,2008-06-01 06:06:40,Poor,On Shelf
9780399132674,577,4,1993-07-13 23:06:37,Like New,On Shelf
9780671521103,578,1,1986-05-15 16:37:00,Fair,On Shelf
9780743464116,579,4,1996-12-29 10:47:05,Fine,Checked Out
9780739461198,580,1,2017-10-08 04:18:52,Fine,On Shelf
9781574671322,581,2,2000-12-14 04:37:33,Fair,Checked Out
9781593075439,582,5,1988-08-09 05:10:15,Fair,On Shelf
9780571211500,583,5,2015-11-20 21:52:07,Fine,On Shelf
9780520251748,584,5,2011-05-29 22:05:33,Fair,On Shelf
9782868698223,585,1,1999-10-03 14:43:11,Fine,On Holds Shelf
9780786867974,586,2,1985-04-26 00:04:45,Like New,Checked Out
9781423600763,587,4,2020-08-16 05:06:16,Fair,On Shelf
9781880685358,588,2,1988-11-29 08:17:05,Like New,On Shelf
9780736850919,589,2,1999-02-14 08:57:05,Fair,On Shelf
9780810956995,590,1,1992-05-14 20:55:09,Good,On Shelf
9789774248443,591,5,1994-12-13 19:36:37,Good,On Holds Shelf
9781584230700,592,3,1996-08-30 13:37:30,Like New,On Shelf
9780970312556,593,3,2013-04-11 13:23:40,Good,Checked Out
9780743417518,594,2,2005-01-07 22:48:47,Like New,Checked Out
9781581807592,595,1,1981-07-23 00:34:43,Like New,On Shelf
9780802142405,596,1,1992-01-06 16:26:12,Poor,On Shelf
9780785114932,597,4,2003-12-04 23:01:03,Fair,On Shelf
9781857988376,598,3,2016-02-08 23:18:37,Like New,Checked Out
9781904634003,599,5,2001-05-29 04:39:42,Fine,Checked Out
9780922729364,600,2,2006-11-15 16:47:50,Fine,Checked Out
9780441225651,601,2,2000-10-15 03:20:02,Fine,On Shelf
9781401302337,602,5,1997-11-16 08:58:30,Like New,Checked Out
9780553582956,603,3,1983-01-29 00:56:03,Fine,On Shelf
9780763631604,604,5,2013-03-04 11:59:42,Fair,On Shelf
9781598165760,605,5,1991-06-20 11:44:39,Poor,On Shelf
9781587610912,606,5,2010-11-08 15:04:11,Like New,On Shelf
9780415283045,607,2,2013-10-31 11:36:44,Good,Checked Out
9782914370318,608,5,2014-09-27 07:15:26,Poor,On Holds Shelf
9780762408481,609,4,1987-03-31 08:01:59,Fair,Checked Out
9780375760051,610,1,2001-05-27 15:13:35,Fine,On Shelf
9780385603102,611,4,1982-01-26 04:34:41,Like New,On Shelf
9780679762096,612,1,1998-02-14 10:49:13,Fair,On Shelf
9788433920706,613,5,2017-11-07 19:33:42,Good,On Holds Shelf
9780399532979,614,1,2003-06-29 15:25:29,Poor,On Shelf
9780822001836,615,3,2003-02-14 21:01:40,Good,Checked Out
9781597818704,616,1,2000-08-31 18:30:41,Like New,On Shelf
9780446672214,617,1,1991-05-04 16:50:31,Fair,Checked Out
9780312317119,618,3,1986-08-11 08:51:49,Poor,On Shelf
9780596527334,619,4,1984-03-10 23:42:44,Like New,On Shelf
9780007173136,620,3,2015-02-21 04:35:36,Fine,On Shelf
9781421501420,621,2,2017-01-14 04:53:52,Fine,Checked Out
9781416903376,622,1,1991-08-18 10:26:59,Like New,On Shelf
9780099771517,623,4,2007-09-08 05:09:33,Like New,Processing
9780865475243,624,2,2015-11-09 21:06:33,Like New,On Shelf
9781566631273,625,3,1983-10-14 18:45:13,Like New,On Shelf
9780143039020,626,5,2004-01-24 09:50:09,Fair,Processing
9780060595364,627,5,1986-05-11 09:19:26,Poor,Checked Out
9780446526647,628,4,2010-02-13 05:56:54,Good,On Shelf
9780061094224,629,3,1995-03-28 22:30:44,Poor,Processing
9780385335973,630,3,2010-07-28 03:16:33,Like New,Checked Out
9781590170786,631,1,2007-05-02 02:36:34,Poor,On Shelf
9781905850587,632,4,1985-12-30 20:30:48,Fine,Checked Out
9780451528827,633,3,2013-08-30 14:37:40,Like New,On Shelf
9780415936842,634,5,2013-10-08 01:57:45,Fair,On Shelf
9781890447427,635,5,2019-07-12 09:51:27,Fair,On Shelf
9780393325539,636,3,1993-12-24 14:25:18,Good,On Shelf
9780226142692,637,4,2006-09-21 10:25:36,Fine,On Shelf
9780679431374,638,5,2012-10-07 23:34:31,Like New,On Shelf
9780060765408,639,1,2019-09-15 01:43:18,Fine,On Shelf
9781931382694,640,1,2019-01-05 12:07:00,Good,On Shelf
9780060567231,641,3,2003-01-02 10:43:03,Like New,On Shelf
9780060085490,642,2,2003-02-22 23:15:45,Good,On Shelf
9780872206335,643,2,1996-01-23 23:45:45,Poor,On Shelf
9780805078428,644,5,1987-11-17 18:32:55,Good,Checked Out
9780590321143,645,3,1996-08-26 06:30:38,Fine,On Shelf
9780744004298,646,2,1985-07-31 11:49:44,Good,Checked Out
9780671605650,647,3,2000-04-10 07:45:22,Fair,On Shelf
9780307209610,648,5,2019-01-07 05:33:26,Like New,Checked Out
9781569310199,649,2,2018-08-29 01:12:17,Fair,On Shelf
9781416505495,650,5,2009-01-08 01:30:04,Fair,Checked Out
9780380818204,651,2,2004-09-11 22:40:32,Like New,On Shelf
9780765350985,652,5,1997-12-25 00:06:20,Good,On Shelf
9780395809990,653,4,1982-06-20 15:25:39,Good,On Shelf
9780140154412,654,4,2017-07-31 07:18:12,Fine,On Holds Shelf
9780764225215,655,3,1997-07-07 00:23:56,Good,On Shelf
9780439635776,656,5,2005-11-30 02:50:43,Poor,On Shelf
9780143035008,657,5,2013-12-18 17:05:52,Good,On Shelf
9780679761785,658,1,2018-05-13 06:06:06,Poor,Checked Out
9780060894085,659,2,2012-05-09 17:51:45,Fair,On Shelf
9780375713934,660,5,2017-06-02 15:32:52,Poor,Checked Out
9780446695695,661,4,2013-02-12 20:48:16,Fair,On Shelf
9780786817788,662,5,1985-08-14 15:39:16,Like New,On Shelf
9780156032520,663,2,1983-03-09 12:39:27,Fine,On Shelf
9780596527334,664,5,2019-06-12 19:54:37,Like New,On Shelf
9783822817346,665,4,2000-01-23 10:55:09,Fine,Checked Out
9782226135513,666,1,1982-08-18 19:51:05,Like New,On Shelf
9780192875341,667,4,1988-11-23 16:58:52,Poor,On Shelf
9781400064700,668,3,2002-12-14 10:50:26,Fine,Checked Out
9781565124509,669,3,2020-07-26 01:06:01,Fine,On Shelf
9780764559914,670,3,1991-11-04 05:11:17,Like New,On Shelf
9780805390476,671,3,2020-03-24 16:32:49,Good,On Shelf
9780860916284,672,1,2016-12-18 16:26:24,Good,On Shelf
9781563896316,673,5,2005-04-24 20:55:40,Good,On Shelf
9781593082802,674,3,1983-03-31 02:30:19,Fair,On Shelf
9780060096687,675,5,2019-08-02 21:26:02,Fair,Checked Out
9780671697983,676,1,2002-02-27 00:17:13,Like New,On Shelf
9780820324937,677,5,2012-07-06 21:18:30,Fine,Processing
9780395971239,678,2,1985-08-12 13:12:11,Fine,Checked Out
9780751533118,679,4,1990-11-06 16:59:27,Good,Processing
9780879979119,680,5,1999-11-26 04:05:12,Fine,Checked Out
9780765600042,681,4,1984-05-31 09:32:30,Fine,Checked Out
9780394604800,682,1,1982-01-06 02:49:41,Like New,On Shelf
9780143039501,683,4,1983-04-30 17:48:06,Like New,Checked Out
9780312937690,684,2,2016-04-25 14:02:04,Good,On Shelf
9780689869204,685,4,1991-07-11 15:27:08,Good,On Shelf
9780552151764,686,5,1988-09-16 10:35:09,Poor,On Shelf
9780374516901,687,2,2017-05-19 01:13:01,Fair,On Shelf
9780340770535,688,5,1996-08-07 11:29:48,Poor,On Shelf
9781932394696,689,3,1987-02-25 13:02:40,Like New,On Shelf
9781419542206,690,3,1993-08-07 14:29:57,Fine,On Shelf
9780373285433,691,5,2012-05-20 11:58:58,Like New,On Shelf
9781842161906,692,2,1987-10-15 17:23:07,Fine,On Shelf
9780156030472,693,3,2012-02-21 11:32:27,Good,On Shelf
9781421509594,694,1,1995-11-16 18:47:33,Fair,Checked Out
9781590175866,695,1,1989-08-11 05:57:34,Fair,On Shelf
9780571219766,696,1,2016-09-01 05:36:20,Fine,Checked Out
9780141184548,697,3,2006-06-11 01:18:06,Good,On Holds Shelf
9780520234413,698,4,1986-10-16 10:55:38,Good,On Holds Shelf
9780743276870,699,3,2008-05-03 04:43:55,Fair,Processing
9780767902519,700,5,1980-03-15 03:52:39,Good,On Shelf
9781421504599,701,5,1995-01-18 09:40:05,Good,On Shelf
9780375839566,702,2,2012-11-08 05:33:17,Poor,Processing
9780143038412,703,3,1982-04-13 15:35:43,Fair,On Shelf
9780143036838,704,5,2006-11-18 03:28:47,Good,Checked Out
9780156028479,705,4,1995-09-02 20:44:10,Poor,On Shelf
9780099771517,706,2,2019-05-21 16:15:55,Fine,On Shelf
9780679643241,707,1,2004-02-19 06:37:07,Like New,On Shelf
9780865475878,708,2,2003-11-20 12:50:41,Poor,Processing
9780684827216,709,3,1981-09-30 23:33:55,Good,On Shelf
9780060958022,710,4,1982-07-18 13:25:34,Fair,On Shelf
9780684852638,711,2,1983-06-07 21:44:50,Poor,On Shelf
9780486270920,712,3,2007-03-20 06:27:28,Fair,On Shelf
9780425198735,713,3,1999-09-09 03:50:59,Poor,Checked Out
9780688093686,714,2,1986-09-25 08:50:05,Poor,Processing
9780060833251,715,3,1981-02-17 22:38:49,Good,On Shelf
9780521855266,716,4,2009-12-09 10:27:48,Fine,On Shelf
9780763619336,717,1,2003-08-03 01:59:16,Good,Checked Out
9780060906825,718,1,1981-07-21 10:01:49,Poor,Checked Out
9780881792065,719,2,1990-05-13 19:33:09,Poor,Processing
9780802132130,720,5,2018-03-16 01:34:51,Poor,On Shelf
9780195168952,721,5,2017-04-24 22:19:43,Fair,On Shelf
9780060192778,722,1,1990-05-26 20:09:44,Good,On Shelf
9781400150687,723,3,2009-05-22 19:07:15,Like New,Checked Out
9780451187840,724,1,2003-01-28 07:12:50,Fine,Processing
9780451191151,725,5,1985-10-24 02:35:37,Like New,On Shelf
9780679727293,726,5,1981-03-14 13:42:41,Poor,On Shelf
9780446579674,727,5,2018-04-28 16:19:15,Poor,On Shelf
9781594201080,728,1,1983-04-19 04:11:04,Good,On Shelf
9780226014906,729,3,2001-11-10 11:26:13,Fine,On Shelf
9780679781172,730,4,2008-07-19 18:22:22,Like New,On Shelf
9780715631874,731,2,1996-01-15 06:36:26,Poor,On Shelf
9780413772787,732,3,2007-06-26 12:38:27,Like New,On Shelf
9780060090371,733,5,2017-03-06 14:37:28,Like New,On Shelf
9781590172186,734,2,1984-08-25 20:29:46,Fine,On Shelf
9780671792275,735,4,1991-06-13 07:58:39,Fair,Checked Out
9781420925432,736,3,2020-10-16 02:56:58,Good,Checked Out
9780325005683,737,5,1994-11-19 18:16:43,Like New,On Holds Shelf
9780226467719,738,1,1991-07-18 10:13:36,Fine,Checked Out
9780132370455,739,2,1999-10-23 21:44:11,Like New,On Shelf
9780099456766,740,1,2009-09-18 03:59:54,Fine,On Shelf
9781585425242,741,4,1997-09-26 08:10:50,Like New,On Shelf
9781842161906,742,5,1993-11-20 01:10:48,Good,On Shelf
9781559360807,743,5,1989-11-26 08:31:44,Fair,On Shelf
9780300116182,744,5,2007-07-20 17:33:13,Like New,Checked Out
9781593075293,745,2,1986-04-21 00:32:20,Fair,On Shelf
9781594201202,746,2,1998-10-12 17:47:58,Good,Checked Out
9780785263708,747,3,2011-08-18 22:04:40,Good,Checked Out
9781591583660,748,3,2004-04-05 19:20:30,Good,On Shelf
9780786704545,749,4,1990-04-10 06:22:27,Poor,On Shelf
9780804741712,750,3,1986-07-07 22:12:54,Fair,On Shelf
9780375822070,751,3,2005-05-21 17:47:36,Fair,Checked Out
9780553213607,752,2,2010-12-12 03:46:36,Fair,Checked Out
9780744005615,753,2,2001-12-11 08:35:58,Poor,On Shelf
9780029227961,754,5,1993-05-17 03:27:42,Poor,On Holds Shelf
9780192831873,755,4,2006-10-25 01:50:25,Good,On Shelf
9780895260475,756,2,2002-01-17 05:17:19,Fair,On Shelf
9780571206926,757,5,2012-07-25 18:43:20,Good,On Shelf
9780765342539,758,4,1998-10-21 12:04:07,Poor,On Shelf
9781556434303,759,2,1994-07-08 01:37:56,Poor,On Shelf
9780449908402,760,1,2009-04-03 11:48:10,Good,On Shelf
9780140157185,761,2,1991-07-24 16:42:14,Fine,On Shelf
9780743278829,762,2,2001-03-03 02:47:48,Good,Checked Out
9780060584757,763,4,1993-08-05 12:44:39,Fine,Checked Out
9780140449044,764,5,1987-02-01 01:24:31,Poor,Checked Out
9780440241911,765,1,1995-06-30 19:02:05,Fine,Checked Out
9780553380620,766,5,1997-02-16 07:50:08,Poor,Checked Out
9780802151100,767,4,2018-01-07 14:02:18,Fair,On Shelf
9780143039600,768,2,2012-02-26 20:11:10,Poor,On Shelf
9780764586019,769,1,2020-10-28 04:14:25,Fair,On Shelf
9780141187068,770,3,2002-09-30 13:45:32,Poor,On Shelf
9780907129073,771,1,2020-10-06 22:04:14,Good,On Shelf
9780440402916,772,3,2019-07-09 06:58:32,Fair,Checked Out
9781558321823,773,3,2004-01-08 04:22:07,Good,On Shelf
9781593555580,774,1,1994-03-05 13:47:02,Like New,Processing
9780425196731,775,4,2015-09-30 00:27:57,Good,On Shelf
9780805073669,776,5,1986-08-05 08:53:46,Poor,Checked Out
785342303476,777,5,1993-06-14 15:22:38,Good,On Shelf
9780312422325,778,2,1983-08-28 18:33:08,Poor,On Shelf
9780345350800,779,1,2004-01-23 05:52:02,Fine,On Holds Shelf
9780312997830,780,5,1982-09-03 19:08:52,Good,On Shelf
9781420925432,781,5,1986-02-25 02:51:03,Good,On Shelf
9780312304461,782,1,2000-03-21 17:51:59,Good,On Shelf
9780590859981,783,2,2014-07-21 05:26:43,Fair,Checked Out
9780425146224,784,3,2007-09-11 07:22:58,Fine,On Holds Shelf
9780061318313,785,2,1980-04-18 12:06:59,Fair,On Shelf
9780553053197,786,1,1990-06-22 21:50:27,Good,Checked Out
9781577314806,787,4,2013-06-29 22:31:46,Fair,On Shelf
9780385732550,788,5,2015-10-08 05:51:57,Fair,Checked Out
9780517149256,789,2,1984-01-31 02:13:00,Like New,On Shelf
9781841957951,790,2,1980-06-13 09:48:41,Fine,Checked Out
