PatronID,ISBN,LibraryID,DatePlaced
985,9780060777333,4,1990-10-03 09:31:39
637,9780671742515,4,2013-05-08 02:39:28
364,9781421506302,5,2002-02-06 15:09:52
970,9780515100532,1,2019-01-23 16:13:06
619,9781578067596,4,1998-02-16 03:21:15
78,9782226126269,5,1998-03-18 04:39:55
262,9781569755839,4,1998-11-24 05:13:36
619,9780380789177,5,2003-05-29 00:41:26
97,9780763621643,5,2016-07-31 23:37:48
81,9781904633273,1,2009-05-26 20:15:36
740,9780226066660,1,2009-04-15 09:33:37
6,9780812534863,5,1989-11-01 16:49:49
505,9780060092573,2,1996-07-07 00:47:28
785,9780743491709,4,2014-01-23 22:05:00
514,9780006514855,1,1996-01-03 11:39:57
14,9780307265784,2,1995-08-29 02:41:45
869,9780395971789,3,1991-09-22 12:27:35
838,9780446611237,1,2009-02-18 08:44:55
577,9780060826581,4,2020-06-14 02:40:28
316,9780618517657,2,2010-09-02 11:41:05
805,9780439994347,5,1995-03-02 02:29:11
674,9780375703874,1,1990-07-31 20:38:00
687,9780192837806,2,2008-03-27 05:00:11
618,9780976401117,4,2013-07-25 09:04:07
954,9783442354993,1,2017-08-30 10:21:27
815,9780761316800,3,2004-12-31 03:25:03
154,9780486217611,1,2008-06-28 07:18:48
950,9780671708269,2,1999-08-10 19:16:16
110,9780812551235,4,1999-07-16 02:04:33
206,9781593080587,5,2011-08-27 08:49:26
534,9780393092103,5,1988-09-02 22:58:54
462,9780940450493,4,1984-04-06 10:35:20
474,9781416505495,1,1993-06-09 21:27:21
846,9781400078677,5,1981-02-28 12:14:39
696,9780439228909,4,2006-11-02 04:30:49
796,9780679763963,4,1983-06-26 02:28:40
403,9780521567961,4,1980-02-27 20:48:11
962,9781931082198,3,2017-09-08 13:41:23
139,9781857151992,5,2010-06-05 01:25:51
578,9780440190691,5,1982-06-11 17:21:12
748,9780736850919,2,2006-08-24 20:41:21
964,9780886777739,5,1982-11-24 16:54:38
333,9780141007472,1,1996-08-02 08:17:06
601,9780060840884,2,1988-05-24 00:42:53
385,9780714531168,5,1985-06-08 08:19:18
411,9780810111134,4,2009-11-12 00:25:50
258,9780060830939,1,2007-11-15 01:04:50
55,9780517168950,2,2020-11-29 03:09:57
348,9780061051586,2,2003-07-19 20:40:38
657,9780805077810,2,2012-01-14 16:41:19
383,9780062736987,3,2007-07-19 14:48:22
448,9780882580968,3,1989-06-24 01:48:39
434,9780099429791,2,2002-02-09 07:18:06
10,9780142400869,4,2010-12-18 22:42:05
393,9780198721598,3,1990-02-10 01:21:32
873,9780805072839,3,1996-10-12 23:22:13
620,9782010080876,2,1990-05-20 11:58:34
163,9780375759345,4,1992-08-10 08:28:50
452,9780515100532,2,2008-04-21 04:51:28
925,9780827242319,2,1997-06-27 18:33:43
310,9780140443073,5,2009-08-11 14:35:17
755,9781401307783,4,1987-12-07 20:51:23
497,9780312354077,2,1997-08-08 17:15:37
716,9780694524983,1,2003-02-26 00:22:47
210,9780385731829,1,1992-01-26 10:02:21
756,9783442726325,2,2002-05-26 05:16:37
248,9780300101621,1,1994-01-27 11:03:48
863,9789875661707,1,1988-07-01 11:45:25
189,9781556523984,5,1998-02-11 04:37:33
148,9780800809638,2,1995-11-09 01:51:12
258,9780195153828,5,1986-03-29 05:27:24
105,9782221095522,1,1997-03-06 01:59:40
682,9780679729969,5,1994-03-07 01:04:16
485,9780192837622,1,2005-05-19 16:40:51
221,9780452260115,5,2001-08-29 05:14:04
401,9788472238664,4,1997-11-22 06:25:29
870,9780689840333,5,2018-08-22 06:16:55
207,9780752852614,4,2010-10-06 23:26:33
160,9781579126261,5,2001-02-18 01:48:10
895,9780060923310,4,2016-01-12 08:14:56
566,9780878052738,5,1987-04-17 04:36:23
760,9780099481560,1,2002-09-26 07:27:01
301,9780064403870,2,2006-03-29 09:15:28
103,9784063633931,2,2006-05-16 17:45:47
292,9781421505572,5,1985-04-26 06:02:44
1,9780425201688,2,2007-09-03 04:44:18
430,9780618710317,1,2019-01-08 22:48:26
69,9780446691796,5,2005-04-02 12:58:40
484,9780394429823,1,2019-05-02 16:47:46
864,9781591164128,4,2010-11-22 04:43:37
773,9780394846972,5,2004-02-01 01:47:38
375,9780743203319,3,1984-10-12 15:08:53
336,9780425208915,4,1986-11-08 20:26:44
227,9780143039600,5,2018-05-12 01:07:41
260,9780743216395,4,1996-10-24 03:06:18
960,9783442352432,4,1983-03-15 04:36:31
349,9780321468932,2,2004-10-09 20:00:00
238,9781592283194,4,2006-11-02 12:46:36
731,9780446608473,5,1988-11-10 21:53:24
973,9780099416159,2,2018-12-26 21:30:57
59,9780806118468,3,2013-01-30 17:25:14
904,9780765312808,4,1983-06-17 18:25:28
449,9781593083779,2,1987-04-28 00:28:05
727,9780439785969,3,2018-05-02 09:29:46
245,9780439744669,3,1993-02-18 02:32:58
593,9780822219750,4,2007-07-18 04:10:41
223,9780060002060,2,2016-02-09 05:30:58
666,9780071433716,1,1985-07-31 10:44:44
29,9780805079678,1,1991-01-20 13:49:30
686,9780071432429,3,2014-10-13 13:07:02
71,9780312937720,4,2019-03-26 09:25:25
695,9780718132385,5,2010-08-12 23:28:25
948,9781557042460,5,2000-01-10 21:44:45
600,9780743564373,3,2016-01-31 11:59:40
969,9780802713520,5,1996-04-03 09:20:24
315,9781853260216,5,1991-01-12 21:53:26
553,9780312939502,4,2018-04-18 21:02:36
410,9780765343260,1,2015-03-24 11:46:17
243,9781595328410,1,1982-12-27 05:41:54
543,9780064433730,5,2016-02-20 01:18:37
576,9780739344248,1,2004-11-25 14:36:32
944,9780495128441,3,1994-07-12 04:28:43
768,9780439994125,1,1993-07-17 18:48:13
373,9788408045755,3,1980-01-24 11:13:52
515,9780307275639,3,1989-05-11 19:58:36
292,9782253141204,4,1998-06-11 07:42:39
314,9780099429166,1,1988-03-28 18:04:06
334,9780385335980,3,1995-05-23 20:30:33
219,9784770027726,3,1995-09-12 13:09:22
64,9780141183350,1,1998-03-21 17:40:05
545,9780618611690,1,1983-08-05 21:24:42
716,9783499137303,2,2000-04-07 14:04:52
522,9780590058964,1,2017-07-26 16:14:50
643,9780199264797,4,1985-10-28 05:09:51
279,9780316159418,1,2018-02-17 23:09:52
8,9780449006535,2,1993-01-19 23:33:50
689,9780872205420,2,2005-02-04 01:33:15
425,9780340820469,1,1999-06-23 18:52:48
898,9780451528827,4,1994-01-10 11:53:36
886,9780446672214,5,1983-07-19 12:55:55
3,9780714846378,2,1999-10-30 03:47:38
225,9780374519742,1,2009-08-14 10:40:49
174,9780446691352,4,2009-10-08 18:31:13
609,9781419326967,5,2014-11-29 21:14:54
690,9780140444421,5,1980-05-09 02:15:35
889,9780140009378,4,1992-12-11 22:32:33
748,9789570823370,5,1996-10-18 15:19:42
341,9780505523976,1,2010-06-18 11:54:57
194,9780786868698,4,1996-12-20 11:57:08
478,9780385497398,3,1996-01-03 21:25:08
697,9780743233590,3,1981-03-15 05:32:09
176,9780345440143,2,1987-05-01 14:18:29
974,9780425204245,5,2006-05-21 00:11:55
460,9781421510675,3,1995-11-11 09:53:32
608,9781423101451,1,1988-12-13 23:03:20
349,9781593080716,3,2005-05-16 14:20:35
991,9780312890186,5,2009-04-23 15:20:51
244,9780300094008,2,1983-12-30 13:41:29
458,9781400047864,1,1997-06-10 17:30:50
809,9781400032716,4,2010-07-02 21:35:39
667,9780763630645,4,2009-06-21 22:01:17
16,9780393315639,3,1983-02-18 22:38:24
911,9780821726846,2,2003-02-01 06:56:50
997,9780892818006,5,1981-02-10 01:49:09
548,9780142300701,2,2008-05-04 22:29:52
313,9780060254926,1,2006-01-06 03:01:06
50,9780571191635,5,1981-02-23 20:20:45
919,9781600430015,5,2013-11-17 08:46:36
30,9780571207985,4,1992-12-18 05:14:30
394,9780739312643,3,1997-01-30 09:11:57
108,9780553587579,4,1984-01-18 04:56:45
913,9789500426169,1,2015-07-28 21:41:59
632,9780345417985,3,2013-01-05 17:15:55
34,9780425198001,1,1981-03-29 09:05:12
79,9781593553944,1,1997-01-15 09:30:42
341,9780198140719,5,1981-09-25 23:52:06
276,9780816611355,5,1983-08-05 01:15:42
480,9781400095414,5,1983-07-21 17:06:42
45,9780684846316,1,2001-08-08 12:49:22
191,9781400042821,4,1991-07-14 01:15:08
309,9780099771517,2,2013-06-03 05:55:13
467,9780689871313,1,1991-10-26 10:43:47
375,9780812575231,4,1995-04-17 12:06:57
159,9780306804830,4,2019-04-08 12:47:01
836,9780307275738,1,2020-05-27 21:16:29
132,9780785759379,2,2001-12-15 05:11:48
379,9780786710652,1,1981-05-19 22:47:40
3,9780345410054,5,1995-12-18 03:55:05
390,9780060590277,3,2007-06-17 21:58:30
731,9780520244955,1,1987-07-14 16:06:05
956,9780553574227,3,1993-11-20 07:22:27
17,9781591164128,1,1991-04-23 21:30:28
624,9780425207369,5,2005-06-28 15:37:11
110,9780152018481,1,1992-07-28 01:56:47
132,9780060921088,2,1980-04-08 23:13:22
268,9780312279998,1,2016-08-10 11:17:19
882,9781423323389,4,1995-01-24 03:20:52
708,9780553815023,1,2016-08-11 12:03:22
888,9789570823370,5,1993-01-31 16:51:47
325,9780791075685,5,1985-04-10 20:08:27
1,9781579546465,5,1989-10-19 21:54:13
589,9780061312113,1,1982-06-11 19:35:20
392,9780743408660,3,1995-05-20 06:43:12
484,9780862431358,4,2014-05-07 12:38:25
427,9780553152890,1,1985-09-22 15:22:53
347,9781570625190,4,2002-01-11 12:14:06
835,9780753819319,5,2001-02-23 17:50:44
71,9780261102637,3,2002-03-24 23:26:31
629,9780439933414,2,1986-06-24 16:35:58
393,9780142000700,2,2000-07-06 01:59:52
386,9780809530953,2,1986-09-28 20:20:11
345,9780670030774,5,2020-06-28 20:33:30
270,9780756403805,4,1995-10-08 20:09:22
251,9780380804528,4,2015-04-18 13:18:08
857,9780140271577,3,2011-08-31 12:21:30
548,9780060934545,2,2019-05-06 21:29:36
539,9780345479723,3,1998-10-19 00:23:17
843,9781423601746,1,2015-10-26 02:02:45
117,9780140127225,5,1998-02-13 05:16:25
485,9780316013260,5,1988-12-27 09:58:56
708,9780393002034,3,1987-12-13 14:48:53
490,9781571741035,1,1980-04-24 20:36:18
947,9780743255905,5,1987-09-06 08:28:07
778,9780064401494,1,1984-11-20 01:24:12
920,9780060938109,3,1986-12-19 04:48:42
427,9781572705487,4,1984-11-29 08:50:38
923,9780393323856,2,1980-01-27 20:26:33
82,9781421508658,4,2009-10-13 16:15:04
883,9780756400583,2,2002-01-04 09:24:09
957,9780300077421,3,1980-05-15 22:04:42
125,9780747268468,3,2002-08-07 21:43:32
212,9780060744878,2,1995-08-02 14:02:24
181,9780787983505,3,2020-12-02 18:54:52
248,9781590303160,3,2002-05-21 17:35:08
258,9780743216395,4,1995-11-25 21:34:45
148,9780142003268,3,1981-10-14 15:21:22
766,9781862076655,5,2017-05-02 13:00:26
812,9780470038321,2,2000-10-20 19:49:08
160,9780425141236,1,2012-05-07 20:57:31
936,9780743477116,1,1986-05-13 03:06:45
42,9780374528539,2,1990-12-03 08:23:49
257,9780553275674,2,1994-04-24 17:23:54
532,9788408064763,4,2003-07-17 23:06:15
586,9780440238409,1,1986-12-21 21:40:47
497,9780373273492,1,1985-03-25 21:37:39
85,9780393099416,3,1992-05-30 06:41:51
883,9780385319270,2,1988-07-11 20:06:26
100,9780345419088,4,2018-07-22 19:34:43
551,9780786849604,3,2001-07-03 04:17:46
173,9780060878825,4,2005-03-27 09:45:24
956,9780486248950,4,2012-02-17 04:11:12
322,9780192839923,1,2004-08-24 19:32:25
333,9780151012268,2,1985-04-12 07:57:07
503,9780140443486,1,1996-10-11 09:22:30
935,9780060921712,3,1986-01-05 22:44:54
494,9780743484961,2,2017-12-07 10:53:06
80,9780307275738,4,2009-02-24 16:56:52
805,9780060595180,4,1992-10-27 09:43:15
669,9780553527407,4,2017-09-29 01:09:11
201,9780380731817,1,1980-02-09 22:01:34
556,9780446699006,2,1992-01-14 20:26:28
696,9781555974329,2,2005-03-04 04:30:39
151,9780375827488,2,1985-01-16 08:49:09
154,9780310243878,4,1988-06-26 05:34:50
49,9780743222334,2,2004-07-10 20:52:10
664,9780515133875,1,2009-10-26 03:46:12
85,9781594836114,2,1999-07-22 20:08:41
123,9780679600855,2,2017-08-29 18:35:10
69,9781591161301,3,2012-12-04 07:16:30
917,9780825429828,2,1988-05-03 06:47:44
846,9780060935559,5,2005-01-25 05:46:09
316,9780307266613,4,1983-12-02 04:20:08
53,9780393050578,2,2018-11-27 20:07:48
440,9780439774390,5,1990-01-05 22:12:44
308,9780316296199,5,1989-12-21 17:26:10
933,9780373124183,2,1995-06-08 08:48:06
47,9780380711963,3,2010-02-20 05:17:06
598,9780140139396,5,1999-11-12 00:41:54
926,9780821778258,3,1980-03-01 18:07:26
481,9780413728609,2,1985-12-26 17:11:41
252,9781553377528,5,2007-12-06 13:55:33
976,9780802151599,2,2009-07-05 03:55:26
210,9782868698223,5,1997-12-07 21:59:44
80,9780140621334,4,1981-04-26 21:07:30
875,9780312254995,5,2004-06-08 19:59:17
481,9780385311779,1,1996-01-15 03:16:25
898,9780471292456,4,2019-07-18 20:25:24
330,9780143036593,4,2010-09-02 04:44:42
94,9781400034697,2,1994-06-12 01:37:28
646,9780375757853,1,2005-07-07 06:26:13
760,9780701125592,3,2018-06-24 00:54:51
507,9780938497158,3,1981-07-19 15:12:01
629,9780375821820,1,1983-12-20 21:38:52
567,9780687002825,5,1993-09-16 19:12:21
206,9780842313353,5,1993-07-25 17:03:13
910,9780143104827,1,2020-10-20 05:27:25
935,9780380818204,1,2017-02-18 07:30:59
766,9780681403222,1,2011-03-19 01:37:22
270,9780140185331,4,2017-11-09 03:12:03
510,9781594482229,4,2020-04-06 18:44:29
75,9780143037613,3,1993-06-01 22:35:18
504,9780679767398,1,1993-05-26 23:56:34
314,9780517174968,3,2010-05-12 23:52:15
939,9780446691925,3,1986-10-14 05:38:00
402,9781594481932,2,1998-05-16 22:51:23
118,9780843955828,3,2016-07-02 18:57:22
743,9780679781240,4,2019-02-28 22:05:08
845,9781905850587,1,2004-03-29 08:22:31
977,9780060539092,5,1996-12-16 13:35:49
822,9780385336956,5,2015-07-23 10:03:30
16,9780743269834,2,2001-11-02 04:48:56
990,9781582972947,2,1999-12-07 06:33:03
736,9781593080402,2,2005-01-07 00:42:47
366,9780345370112,1,1994-03-13 00:08:28
817,9780684826806,5,2004-05-14 10:08:19
100,9780439184731,2,1981-01-03 07:35:16
797,9780142402429,2,1984-12-16 21:39:25
569,9780415929134,1,1999-12-23 20:08:52
492,9780553583151,2,2005-10-24 07:31:05
77,9780064405478,4,2000-01-29 00:07:14
153,9780613572170,1,2015-07-14 13:55:51
677,9780812000399,5,2000-11-20 18:53:21
480,9781585004843,4,1994-06-15 04:16:52
904,9780843178388,4,2003-02-17 17:49:39
960,9780439269681,5,1997-05-16 17:49:56
183,9780393318289,5,2005-02-08 08:47:34
895,9780425194997,5,2012-03-24 02:08:44
603,9780425163405,5,1993-02-12 20:09:34
752,9781421510781,5,1990-05-13 07:36:57
35,9780440235163,2,1985-02-18 08:36:29
180,9780345428837,5,1996-04-06 16:25:08
619,9780767915304,1,1987-12-01 16:07:17
733,9780743437493,2,2012-05-24 23:50:15
978,9780679733768,3,2004-11-22 15:52:43
233,9780413752802,2,2011-02-27 08:43:44
118,9780310210085,1,1994-05-07 14:41:08
159,9780618056828,5,2005-03-05 11:45:19
969,9780373771387,2,1990-12-29 02:14:27
12,9780553382044,5,2014-12-08 13:51:15
98,9780517221143,4,1989-07-02 21:32:46
66,9780465015221,4,1992-04-24 18:14:18
970,9780670913527,5,2000-02-07 19:42:23
430,9780374525750,4,1989-10-19 04:23:16
462,9780679721031,1,1988-05-22 10:47:26
487,9780349107868,5,1984-03-28 15:02:09
74,9780786808380,3,2005-03-24 08:05:55
242,9781421509211,3,2006-09-08 05:53:16
483,9780743203593,3,2005-09-24 11:54:26
84,9780425199435,3,2010-10-31 22:31:31
330,9780375703805,5,1988-04-12 10:46:39
220,9780060002060,4,1997-12-21 05:19:29
174,9780571212927,4,2009-05-06 20:57:40
211,9780425201596,4,1983-03-01 17:54:41
827,9780140442274,5,1996-03-08 14:06:55
992,9780553379655,2,2002-08-15 16:54:34
821,9781851588527,4,2003-08-02 12:53:56
317,9780312304355,1,2016-05-31 14:28:14
609,9788408066439,1,1988-04-06 19:40:23
620,9781594771224,5,1988-10-23 02:08:21
563,9780060534042,1,1983-08-10 16:25:29
755,9780812973013,2,1985-03-24 10:52:47
638,9780875428321,4,1984-08-29 02:12:30
608,9780393927870,5,2010-07-08 07:09:35
200,9781402736957,3,2017-09-13 03:23:42
852,9780300114409,4,1993-06-16 11:33:56
12,9780739339787,5,2002-07-29 04:37:47
124,9780152049676,2,2019-11-28 20:51:43
109,9780061127762,4,2017-08-11 06:35:59
213,9780375704710,5,2006-04-20 19:38:33
478,9780425214923,4,2016-08-23 07:46:38
241,9780613589451,4,1987-09-26 09:00:17
979,9782020418775,4,1982-11-30 15:27:52
115,9780060931360,4,2006-05-12 05:28:55
986,9780861711765,4,2003-01-21 17:01:22
763,9781598530018,1,2014-08-17 07:28:03
729,9781400095414,1,1995-04-11 19:07:09
605,9781572703858,2,1998-07-17 02:00:23
994,9780060598877,5,1985-06-09 02:56:04
882,9781401211325,5,2002-01-10 07:14:05
763,9780778322849,3,2005-04-13 12:09:07
257,9783404134113,4,2020-08-18 09:27:55
639,9780385732536,4,1980-12-11 18:21:41
927,9780679866688,2,1996-10-10 00:06:06
441,9780373802456,3,1992-08-31 17:58:34
294,9780451213594,5,2015-06-19 21:02:05
308,9780553492361,1,2005-01-02 21:54:31
490,9780061124198,4,1980-10-07 17:30:08
752,9780373033669,1,1989-01-04 01:01:04
746,9780375803482,5,1995-06-16 03:02:33
561,9780471265184,1,1981-05-24 21:13:56
327,9781579126278,2,2010-02-01 17:07:34
302,9780395291306,3,1983-02-10 07:09:21
196,9780812974430,4,2001-11-26 21:49:24
329,9784091256447,3,2012-07-11 22:36:52
180,9780345481290,4,2018-02-21 15:49:15
56,9780486281223,2,2001-03-25 05:03:14
135,9780679783206,3,2014-12-10 18:00:55
778,9780231082815,4,1988-08-02 03:22:24
904,9780674995741,2,2015-10-06 07:51:10
384,9780802133908,2,2019-08-11 13:28:14
934,9780815319665,1,2001-05-28 10:47:57
981,9780345272218,1,2012-08-09 05:06:10
893,9780606298230,4,1996-06-24 05:42:25
643,9780553580518,1,2013-12-30 09:20:54
483,9780679800033,4,1981-05-12 14:52:48
987,9780060838638,4,1989-01-28 18:40:43
898,9780451412355,5,2018-09-20 05:53:35
128,9780811208994,5,1986-05-06 20:23:17
216,9780553587067,2,1980-12-02 17:06:18
855,9780743426923,5,2013-01-18 00:42:14
19,9780553580693,1,1981-12-18 07:05:45
240,9781568821443,1,2000-03-16 20:33:28
394,9780743470124,1,2002-10-13 18:11:23
641,9780375725357,1,2000-12-28 05:34:57
659,9781402714573,2,2008-07-02 18:09:20
13,9781400095568,1,1991-07-03 02:32:31
822,9780674678569,4,1984-04-13 16:11:51
422,9783404128013,3,2001-08-20 00:00:21
775,9780618582150,3,2000-06-21 21:26:19
893,9784091263919,2,1990-07-17 18:46:32
955,9780446611237,2,1993-10-19 02:14:04
692,9780764544576,5,1998-06-27 18:33:53
314,9780563494850,3,1984-01-21 09:24:15
90,9780440229353,3,2015-09-01 14:24:43
56,9781586215804,5,2016-06-05 10:43:46
633,9780689804441,2,2013-06-20 05:37:54
389,9780156029025,1,2014-12-09 16:36:33
28,9781583227206,1,2001-02-26 16:40:00
211,9780060890391,3,1990-02-15 02:49:54
224,9780674295032,5,2005-01-10 13:03:45
350,9780452287068,3,1995-07-23 04:01:49
714,9781879794061,1,1993-12-12 17:00:05
544,9780870678813,4,1992-06-14 22:53:39
876,9780844662923,3,1985-06-13 17:54:51
376,9781841882543,1,2019-09-04 06:20:56
843,9780395957998,2,1983-01-25 20:22:24
23,9780151012978,2,2002-11-23 18:38:44
999,9780674994881,1,1993-08-26 02:38:55
405,9780060765408,1,2003-08-09 07:07:41
135,9780553382044,4,1993-02-01 04:35:57
408,9780816638635,1,2019-07-31 02:32:13
203,9781584281405,1,1980-10-06 10:13:57
935,9788466617352,3,2009-08-19 12:44:52
30,9780671024185,3,1985-07-26 22:21:17
311,9780415267632,3,1981-09-24 00:52:39
58,9780345251671,1,2012-06-07 15:56:10
80,9780425203897,2,2000-09-02 00:05:10
446,9780679733843,1,1994-02-12 22:19:22
10,9780778320890,2,2015-02-02 15:04:16
690,9780156000598,5,2005-11-08 08:02:40
331,9780060855901,2,1990-01-27 18:07:18
184,9780345434906,5,1998-06-22 17:21:34
201,23755004321,3,2013-01-21 04:25:17
106,9781883937669,4,2010-10-24 19:58:43
10,9780448444826,5,2010-12-17 23:25:01
861,9780064400817,2,2010-09-12 13:52:06
768,9780743222334,4,2009-08-30 08:10:15
994,9780060741877,5,2012-02-12 17:46:04
313,9780870448294,2,2019-04-06 02:18:08
215,9780822008255,1,2002-06-23 01:37:54
473,9780349106717,3,2020-04-21 07:23:04
78,9780553384284,5,2002-05-20 03:25:11
681,9781932219258,1,2002-07-07 01:24:55
27,9781567922967,5,1980-09-16 17:51:29
992,9780954734305,2,2013-12-31 01:40:24
67,9780451203052,3,2012-05-19 18:01:38
247,9780425176931,1,1986-04-05 15:53:59
389,9780806510750,4,1995-07-24 06:33:03
199,9788466617352,4,2004-01-13 13:00:49
898,9780670800339,3,2015-06-01 09:23:07
227,9780882896458,2,2012-02-06 12:35:30
28,9780940322714,3,1980-12-30 15:59:36
994,9781590171806,1,2013-11-29 23:33:32
637,9780671743079,5,2005-01-21 04:03:53
258,9781417499731,1,1994-05-20 23:14:51
996,9780553803136,1,2008-05-29 22:13:33
74,9780064408585,1,1985-11-04 14:29:38
103,9780865165847,3,1996-06-19 05:53:00
786,9780812532630,1,2008-12-10 21:29:11
472,9780756403591,5,2000-12-10 21:12:49
585,9780613996983,4,2010-04-06 19:32:31
103,9781557092649,4,1992-04-11 17:00:13
871,9780810111134,2,2016-10-16 19:01:00
93,9780140367058,2,2001-05-18 15:55:50
548,9780553582918,2,1985-08-20 14:15:10
339,9780374528669,5,2018-10-16 10:07:31
632,9780553284119,5,2019-01-20 19:22:28
984,9780743233606,1,2020-04-27 09:52:07
741,9780452278875,1,2012-07-16 02:16:34
688,9780060577049,4,2008-11-16 17:28:22
379,9780375806155,3,2004-01-23 06:55:33
763,9780805079135,4,1988-11-03 19:58:13
367,9780143037675,5,2001-06-13 15:01:38
999,9780803725744,4,2011-12-10 06:52:42
774,9781593075538,3,1989-07-12 14:53:54
