ISBN,CopyNumber,PatronID,CheckoutDate,DueDate,TimesRenewed,OverdueFee
9783499137303,4920,87,2017-10-04 06:14:43,2017-10-18 06:14:43,0,0
9780471197058,2957,450,2012-07-31 03:46:07,2012-09-11 03:46:07,2,0
9780786714957,4085,205,2010-10-15 08:08:50,2010-11-12 08:08:50,1,0
9780446674577,763,236,2012-10-14 03:59:25,2012-11-11 03:59:25,1,0
9780393096330,1594,482,2016-09-12 05:23:43,2016-09-26 05:23:43,0,9.5
9780553285550,327,496,2013-02-04 19:20:32,2013-02-18 19:20:32,0,2.5
9781883011956,1437,156,2011-03-17 08:24:48,2011-03-31 08:24:48,0,0
9780198321460,2617,585,2016-06-19 10:31:57,2016-07-17 10:31:57,1,0
9780689837142,1475,1,2020-10-26 03:30:42,2020-11-23 03:30:42,1,7.0
9782290328309,127,802,2014-05-09 00:09:47,2014-06-06 00:09:47,1,0
9781591164128,2523,885,2018-11-28 18:19:21,2018-12-12 18:19:21,0,0
9780142402245,2232,358,2013-05-29 05:24:22,2013-06-12 05:24:22,0,0
9789042003408,2817,526,2011-08-01 07:52:09,2011-09-12 07:52:09,2,0
9780060838591,4707,90,2017-04-03 06:35:52,2017-04-17 06:35:52,0,0
9780802714626,3763,48,2010-12-26 05:14:27,2011-02-06 05:14:27,2,0
9781563897221,3094,407,2017-04-29 12:59:38,2017-05-27 12:59:38,1,0
9780764937101,1392,376,2011-12-07 14:38:39,2011-12-21 14:38:39,0,2.5
9780385602051,4745,915,2018-07-11 18:01:04,2018-08-22 18:01:04,2,0
9780786929207,3763,729,2020-07-05 02:08:03,2020-07-19 02:08:03,0,0
9780553570687,1027,822,2017-12-25 13:48:08,2018-01-08 13:48:08,0,10.0
9780312983307,3376,60,2018-12-18 01:18:13,2019-01-29 01:18:13,2,11.0
9780312953966,2796,832,2011-10-10 03:42:29,2011-10-24 03:42:29,0,0
9780393060416,1621,716,2019-07-19 13:20:27,2019-08-16 13:20:27,1,0
9780061131271,3177,340,2014-10-21 08:33:26,2014-11-04 08:33:26,0,0
9780060788193,2411,626,2012-04-28 14:44:19,2012-06-09 14:44:19,2,9.0
9780765346520,3564,534,2020-04-03 08:57:23,2020-05-01 08:57:23,1,0
9780525464822,2492,793,2016-09-19 00:17:29,2016-10-31 00:17:29,2,0
9780671026011,1504,582,2012-01-02 02:37:56,2012-01-16 02:37:56,0,14.5
9781903582411,260,260,2010-02-08 02:58:24,2010-02-22 02:58:24,0,12.5
9780785263708,4012,631,2011-06-28 02:14:46,2011-07-12 02:14:46,0,0
9780843947465,4533,306,2019-07-29 10:19:37,2019-08-12 10:19:37,0,0
9781880972472,2735,820,2010-03-01 22:22:16,2010-03-29 22:22:16,1,0
9780486452357,3884,187,2012-01-30 04:42:32,2012-02-13 04:42:32,0,0
9780471979982,1994,129,2013-03-30 09:15:22,2013-04-13 09:15:22,0,0
9780451527745,114,949,2012-08-08 07:51:08,2012-08-22 07:51:08,0,0
9780261103306,3404,776,2015-10-20 16:53:13,2015-11-03 16:53:13,0,0
9780060593087,3329,54,2020-01-17 19:16:37,2020-02-14 19:16:37,1,10.5
9780743449670,1223,483,2020-08-03 17:30:55,2020-08-17 17:30:55,0,0
9780743270755,4839,666,2019-04-23 16:05:41,2019-05-21 16:05:41,1,0
9780770429911,484,630,2019-05-24 09:15:00,2019-06-07 09:15:00,0,0
9780805078534,2475,297,2013-06-27 03:35:39,2013-07-11 03:35:39,0,0
9780393061437,1990,463,2014-04-11 10:48:38,2014-04-25 10:48:38,0,0
9780385335980,4271,50,2015-10-31 22:52:20,2015-11-28 22:52:20,1,0
9781573225205,2530,116,2020-01-27 04:05:38,2020-02-10 04:05:38,0,9.5
9780143038184,4524,154,2016-01-12 16:30:57,2016-02-23 16:30:57,2,1.5
9780156001267,521,612,2012-03-24 10:25:46,2012-04-07 10:25:46,0,5.0
9780195098310,3183,933,2011-03-29 20:34:35,2011-05-10 20:34:35,2,4.5
9780517405093,4349,7,2016-03-17 03:39:56,2016-03-31 03:39:56,0,0
9781841482644,2203,81,2020-05-24 12:15:43,2020-06-21 12:15:43,1,11.0
9780674992023,124,764,2018-11-19 03:01:10,2018-12-17 03:01:10,1,1.0
9780886773489,4961,979,2016-09-08 21:54:26,2016-10-06 21:54:26,1,5.0
9780395606490,1246,628,2019-10-27 13:24:36,2019-11-24 13:24:36,1,13.5
9780743457620,1282,650,2019-10-22 20:47:47,2019-12-03 20:47:47,2,0
9780671773458,2378,605,2010-06-30 10:09:41,2010-07-14 10:09:41,0,3.5
9782266130608,857,166,2019-10-27 15:04:09,2019-11-10 15:04:09,0,15.0
9780446608473,454,777,2017-02-06 22:15:55,2017-02-20 22:15:55,0,0
9780373760039,532,562,2015-12-09 18:55:20,2016-01-06 18:55:20,1,0
9780765350503,4658,522,2015-05-20 01:14:23,2015-06-03 01:14:23,0,0
9781569709078,743,63,2015-07-26 16:18:29,2015-08-09 16:18:29,0,0
9780571169207,3470,690,2014-03-11 10:29:10,2014-04-22 10:29:10,2,0
9780471773863,3653,865,2016-05-07 16:20:54,2016-05-21 16:20:54,0,0
9780425159545,1159,891,2015-01-05 19:53:10,2015-02-02 19:53:10,1,0
9780439651363,3359,539,2014-03-29 10:11:36,2014-04-12 10:11:36,0,0
9780060787219,280,314,2010-06-08 06:05:38,2010-06-22 06:05:38,0,3.0
9780140447606,3757,921,2014-11-01 18:56:46,2014-12-13 18:56:46,2,0
9780399153594,3674,965,2013-01-25 07:11:34,2013-02-08 07:11:34,0,0
9780060786809,3726,265,2014-03-06 18:57:22,2014-04-17 18:57:22,2,10.5
9780316139243,3028,43,2011-09-12 19:17:01,2011-09-26 19:17:01,0,2.5
9780060906825,4326,63,2011-01-11 23:47:13,2011-01-25 23:47:13,0,0
9780393978674,4182,835,2012-07-13 21:33:50,2012-07-27 21:33:50,0,2.5
9780822000235,4442,253,2012-08-04 04:08:29,2012-08-18 04:08:29,0,0
9780785759379,2880,254,2016-06-16 14:38:53,2016-07-28 14:38:53,2,0
9780142437780,825,819,2019-04-20 02:47:15,2019-05-18 02:47:15,1,0
9780142437285,468,697,2020-04-07 23:06:14,2020-05-05 23:06:14,1,0
9780743449311,4779,53,2015-01-12 01:32:37,2015-01-26 01:32:37,0,0
9780425188132,848,709,2019-06-13 03:58:33,2019-06-27 03:58:33,0,11.5
9780395971857,3566,358,2018-11-07 07:26:31,2018-11-21 07:26:31,0,5.5
9780143038313,2189,458,2020-09-12 06:16:04,2020-10-10 06:16:04,1,0
9781421510415,3752,454,2014-02-11 10:53:23,2014-02-25 10:53:23,0,3.5
9780940450431,1016,944,2012-03-25 08:36:46,2012-04-08 08:36:46,0,0
9784091256461,4491,436,2017-06-14 05:29:35,2017-07-12 05:29:35,1,0
9780805077902,3002,853,2016-12-19 12:29:09,2017-01-02 12:29:09,0,0
9780345362391,3483,465,2010-07-08 19:25:13,2010-07-22 19:25:13,0,0
9783442730506,4685,772,2016-01-21 15:48:28,2016-02-04 15:48:28,0,4.5
9780099422693,1602,461,2013-12-25 13:59:57,2014-01-08 13:59:57,0,0
9780618710539,2425,425,2012-09-11 16:10:36,2012-09-25 16:10:36,0,0
9789810549411,4607,587,2013-01-29 19:42:13,2013-02-12 19:42:13,0,0
9780451147950,360,68,2020-07-22 23:12:18,2020-09-02 23:12:18,2,0
9780060875077,4942,850,2013-12-06 02:44:08,2013-12-20 02:44:08,0,0
9780517226957,4848,531,2011-09-15 05:55:11,2011-09-29 05:55:11,0,0
9781413902570,189,141,2016-06-17 14:34:54,2016-07-29 14:34:54,2,0
9780425182383,1175,773,2019-10-15 12:59:24,2019-11-12 12:59:24,1,0
9781416513414,296,376,2014-11-29 05:29:41,2014-12-13 05:29:41,0,0
9781591855101,4622,254,2010-08-09 09:23:16,2010-09-06 09:23:16,1,0
9781932394610,4371,861,2019-07-09 21:40:21,2019-07-23 21:40:21,0,0
9780142437780,2593,277,2014-10-02 06:33:16,2014-10-16 06:33:16,0,0
9780674002050,2867,436,2010-01-13 23:29:00,2010-01-27 23:29:00,0,2.0
9781857988376,2858,521,2020-11-01 18:10:52,2020-11-29 18:10:52,1,0
9781600100291,62,950,2014-12-03 09:47:05,2014-12-31 09:47:05,1,0
9783499158476,4148,254,2015-04-14 07:46:08,2015-04-28 07:46:08,0,3.5
9780141439501,1369,470,2013-09-28 17:21:45,2013-10-26 17:21:45,1,0
9780375755200,1156,319,2018-01-31 20:22:05,2018-02-14 20:22:05,0,4.0
9780767907811,654,974,2018-01-26 23:11:27,2018-02-23 23:11:27,1,0
9780486249445,237,769,2016-10-06 14:10:53,2016-10-20 14:10:53,0,0
9788497824613,4238,530,2011-09-24 17:52:01,2011-10-08 17:52:01,0,0
9780099766810,859,468,2020-04-28 11:49:29,2020-05-12 11:49:29,0,0
9780140143454,1908,191,2016-07-01 18:57:00,2016-07-15 18:57:00,0,11.0
9780446578424,2174,289,2017-05-12 11:49:24,2017-06-23 11:49:24,2,8.5
9780553299496,1577,86,2010-03-04 00:59:24,2010-03-18 00:59:24,0,0
9780312354374,4863,671,2017-08-31 23:00:07,2017-09-14 23:00:07,0,0
9781841581224,725,346,2017-06-04 17:35:48,2017-07-02 17:35:48,1,0
9780743417518,4727,525,2019-08-01 19:32:32,2019-09-12 19:32:32,2,0
9780070183179,1809,37,2013-02-13 16:59:00,2013-02-27 16:59:00,0,0
9780452284234,133,70,2013-01-09 21:52:24,2013-02-20 21:52:24,2,0
9780613046886,1112,170,2018-09-27 18:09:38,2018-10-11 18:09:38,0,4.5
9781568520803,593,39,2010-06-20 00:36:25,2010-07-04 00:36:25,0,2.5
9780451205148,2898,662,2010-07-06 19:17:48,2010-07-20 19:17:48,0,7.5
9780767902519,994,779,2012-04-25 07:11:34,2012-05-23 07:11:34,1,0
9780755301973,13,552,2017-04-08 19:46:12,2017-04-22 19:46:12,0,0
9780743417518,1072,264,2020-05-24 21:05:37,2020-06-07 21:05:37,0,0
9781557047410,4373,967,2019-12-01 16:35:21,2019-12-15 16:35:21,0,0
9781885972101,3950,207,2016-09-13 03:49:37,2016-10-25 03:49:37,2,0
9781561703159,762,584,2019-05-16 12:16:22,2019-06-27 12:16:22,2,0
9781402728112,3391,357,2014-06-16 06:59:31,2014-07-28 06:59:31,2,0
9780671792763,361,301,2016-04-22 21:26:55,2016-05-06 21:26:55,0,0
9782266130608,4563,75,2011-01-15 13:20:01,2011-01-29 13:20:01,0,0
9780310217602,2814,720,2017-10-26 05:02:32,2017-11-23 05:02:32,1,0
9780345451132,437,133,2012-11-12 16:58:52,2012-12-10 16:58:52,1,8.0
9789626343340,4796,437,2019-11-20 03:39:51,2019-12-04 03:39:51,0,11.5
9780156029049,199,96,2020-05-25 07:48:03,2020-06-22 07:48:03,1,0
9780312890377,60,308,2012-01-18 08:56:59,2012-02-15 08:56:59,1,12.5
9780471758181,3857,379,2016-03-07 18:46:27,2016-03-21 18:46:27,0,6.0
9780060838652,4921,906,2010-09-15 21:24:47,2010-09-29 21:24:47,0,0
9780679455134,3191,80,2013-03-15 14:46:05,2013-04-12 14:46:05,1,0
9780806930770,560,274,2013-02-09 02:54:32,2013-03-23 02:54:32,2,0
9780316769020,4244,315,2016-05-12 22:07:07,2016-06-09 22:07:07,1,14.5
9780440228165,4019,376,2010-01-26 23:08:17,2010-03-09 23:08:17,2,0
9780822000945,1154,624,2017-08-17 09:03:13,2017-08-31 09:03:13,0,1.5
9780312278465,191,808,2013-02-19 07:03:42,2013-03-05 07:03:42,0,0
9780571201754,1406,172,2019-10-03 00:35:55,2019-10-31 00:35:55,1,7.5
9780306814556,4308,834,2019-06-22 23:24:39,2019-07-20 23:24:39,1,8.0
9780143035008,4160,261,2011-10-12 19:31:21,2011-10-26 19:31:21,0,0
9780312873110,3842,294,2017-04-26 23:25:54,2017-06-07 23:25:54,2,0
9780974607894,2097,444,2020-03-15 07:22:23,2020-04-26 07:22:23,2,0.5
9780786929207,4455,75,2020-05-18 18:33:12,2020-06-01 18:33:12,0,0
9780743285025,4530,398,2015-01-03 21:31:56,2015-01-31 21:31:56,1,12.5
9780060834005,1937,212,2014-03-01 16:50:29,2014-03-15 16:50:29,0,0
9780679727293,2095,73,2010-05-20 17:38:37,2010-06-03 17:38:37,0,11.0
9780870448294,4591,462,2016-08-01 07:04:06,2016-09-12 07:04:06,2,0
9780805069563,142,789,2020-03-26 06:35:25,2020-04-23 06:35:25,1,6.5
9780880071314,3209,629,2020-06-08 00:20:47,2020-06-22 00:20:47,0,0
9780060898717,547,260,2016-07-24 16:41:29,2016-08-07 16:41:29,0,0
9780765308405,3661,253,2012-07-23 07:10:16,2012-08-06 07:10:16,0,14.0
9780375756887,1291,262,2017-07-13 13:51:08,2017-07-27 13:51:08,0,7.0
9780590897983,699,853,2020-08-13 18:09:29,2020-08-27 18:09:29,0,0
9780099456766,13,500,2016-07-21 14:53:38,2016-08-18 14:53:38,1,3.5
9780786915163,2414,537,2018-02-17 03:47:15,2018-03-31 03:47:15,2,0
9780743449670,3388,114,2018-09-30 09:36:50,2018-10-14 09:36:50,0,6.0
9780750002462,950,151,2019-08-14 15:05:48,2019-08-28 15:05:48,0,0
9780792241737,2939,623,2017-10-15 17:24:33,2017-10-29 17:24:33,0,0
9780345435774,4292,612,2016-07-17 02:38:52,2016-07-31 02:38:52,0,0
9780486404882,2728,827,2010-07-09 05:41:27,2010-07-23 05:41:27,0,7.0
9780062508867,3549,616,2015-08-21 07:58:23,2015-09-04 07:58:23,0,0
9780812972016,232,900,2016-05-30 22:21:59,2016-06-13 22:21:59,0,0
9780156012096,823,761,2019-01-29 01:33:07,2019-02-12 01:33:07,0,0
9780689844089,4689,980,2016-01-27 12:17:12,2016-02-10 12:17:12,0,0
9781567313987,3371,730,2010-10-28 00:06:22,2010-11-11 00:06:22,0,5.5
9780743286985,2304,716,2015-11-26 03:02:11,2015-12-10 03:02:11,0,0
9781593083243,924,453,2017-02-15 04:12:56,2017-03-15 04:12:56,1,11.0
9780349118994,20,732,2015-10-17 01:18:24,2015-10-31 01:18:24,0,13.5
9789571343891,3639,531,2011-07-31 19:21:09,2011-08-14 19:21:09,0,0
9781575664255,931,600,2020-07-08 14:51:37,2020-08-05 14:51:37,1,0
9781591024507,4160,467,2019-01-19 11:42:25,2019-02-02 11:42:25,0,0
9780743202411,225,549,2020-04-18 22:50:50,2020-05-02 22:50:50,0,12.5
9780439651400,3581,339,2014-01-07 14:06:41,2014-01-21 14:06:41,0,0
9780862921477,1088,494,2011-02-18 21:59:35,2011-03-18 21:59:35,1,0
9781593083243,1788,281,2020-07-14 07:39:39,2020-08-11 07:39:39,1,9.5
9780385418133,1847,798,2015-05-30 12:02:28,2015-06-13 12:02:28,0,0
9780810958388,3762,800,2010-04-04 12:18:17,2010-05-16 12:18:17,2,8.0
9780870700163,4947,230,2012-07-14 15:53:19,2012-08-25 15:53:19,2,0
9780520238954,4309,869,2015-05-24 18:57:19,2015-06-07 18:57:19,0,0
9780446912068,1989,371,2019-08-03 07:27:07,2019-08-17 07:27:07,0,4.5
9780743484862,3205,508,2013-10-04 10:16:35,2013-11-15 10:16:35,2,0
9780880014403,1667,623,2014-02-15 06:31:54,2014-03-01 06:31:54,0,0
9780751533439,2615,444,2013-09-11 21:29:27,2013-09-25 21:29:27,0,0
9780812970432,4893,390,2018-06-07 19:35:58,2018-07-05 19:35:58,1,0
9780064408585,318,188,2019-01-04 19:24:29,2019-02-01 19:24:29,1,0
9780886776619,1271,62,2013-10-13 01:42:12,2013-11-10 01:42:12,1,0
9781565892156,2554,985,2017-11-13 08:38:44,2017-11-27 08:38:44,0,8.5
9780439944397,4372,453,2013-03-10 00:35:21,2013-03-24 00:35:21,0,0
9781563890352,861,551,2016-06-29 07:54:29,2016-07-27 07:54:29,1,0
9781550373967,164,953,2015-06-16 21:17:05,2015-06-30 21:17:05,0,0
9781573221115,2494,306,2020-08-01 08:35:20,2020-08-15 08:35:20,0,0
9780385092104,2503,669,2014-07-07 00:39:40,2014-07-21 00:39:40,0,0
9781842430347,1120,803,2017-10-10 12:31:53,2017-11-07 12:31:53,1,0
9780198782742,1541,491,2017-06-08 09:53:28,2017-07-06 09:53:28,1,7.0
9780064420808,3064,239,2016-02-23 14:54:14,2016-03-22 14:54:14,1,0
9780609810880,2538,211,2016-01-01 11:17:11,2016-01-15 11:17:11,0,0
9780553212419,686,54,2017-12-17 03:10:26,2017-12-31 03:10:26,0,0
9780380781362,737,120,2016-12-25 19:46:35,2017-02-05 19:46:35,2,0
9780061098017,1487,691,2012-12-11 11:51:58,2012-12-25 11:51:58,0,0
9780743422444,3586,258,2016-08-06 04:07:01,2016-09-03 04:07:01,1,3.5
9780425213100,3392,225,2017-11-19 22:43:13,2017-12-03 22:43:13,0,0
9780156001458,4507,655,2013-12-10 14:38:18,2013-12-24 14:38:18,0,5.5
9780822008934,3927,696,2015-04-20 13:01:37,2015-06-01 13:01:37,2,0
9780743299633,2586,536,2011-12-20 01:09:20,2012-01-31 01:09:20,2,0
9780618586455,1213,951,2017-05-21 02:15:20,2017-06-04 02:15:20,0,0
9780316925280,1811,363,2017-04-13 13:14:54,2017-04-27 13:14:54,0,0
9780060734015,3086,573,2010-12-19 16:28:42,2011-01-02 16:28:42,0,0
9780312333751,262,590,2011-11-23 05:27:08,2011-12-07 05:27:08,0,4.5
9780460876742,1295,309,2015-12-22 10:21:56,2016-01-05 10:21:56,0,0
9780060001810,1143,38,2015-12-21 00:35:10,2016-01-04 00:35:10,0,0
9780698118751,4042,850,2016-04-04 15:29:40,2016-04-18 15:29:40,0,0
9780152018481,2926,308,2013-04-20 09:15:08,2013-05-18 09:15:08,1,0
9780060851989,4545,62,2019-07-22 19:49:04,2019-08-05 19:49:04,0,11.0
9780375403170,857,834,2014-10-07 03:55:40,2014-10-21 03:55:40,0,9.5
9780385339704,4679,211,2013-03-16 01:58:22,2013-04-13 01:58:22,1,0
9780671010058,2846,479,2013-08-28 06:37:57,2013-09-25 06:37:57,1,0
9780373870288,4551,261,2015-02-14 16:23:43,2015-03-28 16:23:43,2,0
9780670036653,4364,299,2019-01-11 05:45:06,2019-01-25 05:45:06,0,5.0
9781416500186,3047,381,2015-05-11 00:33:38,2015-05-25 00:33:38,0,0
9788497930055,2324,358,2011-04-06 16:43:41,2011-04-20 16:43:41,0,0
9780060838584,2091,544,2013-05-11 11:22:10,2013-06-08 11:22:10,1,0
9780743266864,2782,978,2019-03-09 18:07:32,2019-03-23 18:07:32,0,0
9780440400349,4648,870,2020-05-08 21:48:57,2020-05-22 21:48:57,0,0
9780192836380,2503,246,2010-11-09 04:13:04,2010-11-23 04:13:04,0,0
9780375701368,841,908,2020-04-05 02:52:37,2020-04-19 02:52:37,0,0
9780965796934,1049,70,2013-07-15 05:26:12,2013-08-12 05:26:12,1,0
9781598163179,2065,988,2013-09-01 10:22:15,2013-09-15 10:22:15,0,11.5
9780151012268,2552,959,2014-11-12 16:06:51,2014-12-24 16:06:51,2,0
9780713484076,4953,595,2018-05-05 07:25:40,2018-05-19 07:25:40,0,0
9780670916665,3972,782,2013-06-19 12:15:00,2013-07-03 12:15:00,0,11.5
9780747268031,1504,478,2011-12-02 03:37:30,2011-12-16 03:37:30,0,0
9781591821557,3161,557,2015-12-26 13:12:05,2016-01-09 13:12:05,0,5.5
9780812695458,3685,830,2010-02-26 09:48:49,2010-03-12 09:48:49,0,12.5
9780345481290,1217,440,2014-08-09 19:23:36,2014-08-23 19:23:36,0,13.0
9780345296917,2110,823,2010-01-24 09:03:29,2010-03-07 09:03:29,2,0
9780195125986,445,251,2020-11-08 19:53:47,2020-11-22 19:53:47,0,0
9780843948103,768,377,2019-12-16 13:49:46,2019-12-30 13:49:46,0,0
9780060085445,3475,514,2019-03-25 21:14:14,2019-04-22 21:14:14,1,0
9780345354648,2036,569,2018-05-10 15:25:25,2018-05-24 15:25:25,0,8.5
9780446674577,4855,885,2012-12-17 16:00:06,2013-01-14 16:00:06,1,0
9788472238664,1993,32,2017-10-27 21:28:16,2017-11-10 21:28:16,0,6.0
9780440229087,1169,366,2016-05-19 03:01:25,2016-06-02 03:01:25,0,0
9781878825087,2815,324,2014-10-02 15:34:28,2014-10-16 15:34:28,0,0
9780142002049,1556,662,2012-04-02 13:10:33,2012-05-14 13:10:33,2,4.0
9780684844251,1432,800,2017-10-12 02:17:10,2017-10-26 02:17:10,0,0
9780521831437,4401,949,2020-09-03 06:34:26,2020-09-17 06:34:26,0,15.0
9781582346816,490,910,2014-04-29 18:15:38,2014-05-13 18:15:38,0,0
9780805076233,4003,991,2012-11-20 04:02:53,2012-12-04 04:02:53,0,0
9780099450252,2122,223,2018-09-11 09:44:20,2018-10-09 09:44:20,1,2.5
9780571214808,3556,252,2019-04-30 23:18:25,2019-05-14 23:18:25,0,0
9781401210823,3681,678,2020-08-02 07:50:01,2020-08-16 07:50:01,0,9.5
9780525464822,1528,843,2019-07-09 01:12:28,2019-07-23 01:12:28,0,0
9781853261480,492,651,2018-05-01 11:45:38,2018-06-12 11:45:38,2,0
9780688117221,1146,503,2010-07-30 04:36:34,2010-08-13 04:36:34,0,0
9780571224388,2983,718,2017-06-02 07:06:07,2017-06-16 07:06:07,0,0
9780060997021,3567,334,2020-05-26 16:15:19,2020-06-23 16:15:19,1,3.0
9780671024185,2088,417,2020-09-23 21:48:34,2020-11-04 21:48:34,2,0
9781421506135,1797,626,2014-04-24 16:27:40,2014-06-05 16:27:40,2,0
9781400030774,357,24,2010-10-12 05:19:32,2010-10-26 05:19:32,0,6.5
9780671034436,1748,341,2016-10-09 05:24:00,2016-10-23 05:24:00,0,0
9780764586606,3386,159,2011-05-19 10:30:44,2011-06-30 10:30:44,2,0
9780553494808,940,940,2016-07-07 18:11:40,2016-07-21 18:11:40,0,0
9781886363069,1545,726,2011-10-29 13:39:51,2011-12-10 13:39:51,2,0
9780060841867,324,411,2017-03-28 09:34:18,2017-04-11 09:34:18,0,4.0
9780060931407,4147,327,2013-05-23 18:44:47,2013-06-06 18:44:47,0,0
9780755301942,216,136,2018-08-01 16:02:03,2018-09-12 16:02:03,2,0
9780553493979,3479,923,2018-08-11 08:35:13,2018-08-25 08:35:13,0,10.0
9780521315791,776,857,2020-04-25 16:57:02,2020-05-09 16:57:02,0,0
9780767901574,2469,535,2010-09-12 21:37:29,2010-09-26 21:37:29,0,0
9780006496892,3628,573,2010-10-19 01:08:18,2010-11-16 01:08:18,1,12.0
9780312406912,943,521,2015-05-05 21:32:52,2015-05-19 21:32:52,0,0
9780517168950,2251,92,2010-06-13 14:21:34,2010-06-27 14:21:34,0,13.0
9781401212636,2951,789,2010-06-30 22:56:31,2010-07-14 22:56:31,0,6.0
9780375726569,3239,102,2016-05-03 15:08:20,2016-05-17 15:08:20,0,7.0
9781401202422,3579,635,2013-04-04 16:37:35,2013-05-16 16:37:35,2,0
9781400054039,3229,49,2016-02-25 06:42:13,2016-04-07 06:42:13,2,0
9780805238631,3934,366,2011-04-10 04:51:33,2011-04-24 04:51:33,0,5.0
9780800809638,3894,199,2018-07-08 04:16:52,2018-07-22 04:16:52,0,0
9780517037058,4478,317,2013-04-05 09:21:20,2013-04-19 09:21:20,0,0
9781932664089,938,343,2010-09-29 23:53:44,2010-10-13 23:53:44,0,0
9780679722595,632,879,2019-09-26 01:11:28,2019-10-10 01:11:28,0,11.0
9780099422341,2671,331,2017-11-21 00:06:08,2018-01-02 00:06:08,2,0
9781585672172,427,527,2010-03-13 01:26:11,2010-03-27 01:26:11,0,0
9780425169698,627,144,2013-10-15 03:55:50,2013-11-26 03:55:50,2,0
9780872207363,4781,35,2019-08-06 07:36:24,2019-08-20 07:36:24,0,0
9780345377968,4766,724,2017-01-06 16:04:49,2017-01-20 16:04:49,0,0
9781421502229,4093,466,2015-06-08 13:56:43,2015-06-22 13:56:43,0,0
9780316545129,4739,911,2011-12-08 05:03:04,2011-12-22 05:03:04,0,0
9780312965686,2901,635,2016-09-19 16:36:06,2016-10-17 16:36:06,1,0
9780345492784,1609,97,2013-04-28 11:41:08,2013-05-12 11:41:08,0,6.5
9781421503196,1208,499,2019-07-05 19:09:16,2019-07-19 19:09:16,0,0
9780425214244,4491,530,2010-10-19 09:17:49,2010-11-16 09:17:49,1,2.0
9780451166586,1902,131,2014-04-05 20:18:01,2014-04-19 20:18:01,0,0
9780965772419,1282,404,2010-04-22 20:36:32,2010-05-06 20:36:32,0,0
9781421506531,2536,599,2015-07-03 15:42:28,2015-07-17 15:42:28,0,0
9780786845033,507,837,2016-06-04 12:36:59,2016-06-18 12:36:59,0,0.5
9780151012268,3170,286,2019-08-11 19:37:30,2019-09-08 19:37:30,1,0
9780060841829,140,608,2014-07-29 11:01:45,2014-08-12 11:01:45,0,13.5
9780671742515,2150,385,2017-12-06 15:31:41,2017-12-20 15:31:41,0,0
9780688153878,1171,987,2018-05-06 00:53:41,2018-05-20 00:53:41,0,0
9781587680267,3185,621,2012-01-19 19:55:21,2012-02-02 19:55:21,0,0
9780890969403,3605,889,2017-05-28 03:56:36,2017-06-11 03:56:36,0,0
9780439829137,881,804,2015-12-25 02:18:14,2016-01-08 02:18:14,0,0
9781416903437,309,423,2019-08-14 22:02:02,2019-09-25 22:02:02,2,0
9780195114157,642,693,2012-04-18 05:08:29,2012-05-30 05:08:29,2,13.0
9780006496908,3759,452,2018-06-18 09:25:52,2018-07-16 09:25:52,1,0
9780070456716,4454,938,2015-12-16 03:26:08,2015-12-30 03:26:08,0,0
9780099578512,1792,242,2010-02-08 15:31:26,2010-02-22 15:31:26,0,0
9781565841000,3791,963,2018-12-14 17:30:56,2019-01-25 17:30:56,2,0.5
9780007169979,664,545,2017-12-03 16:26:31,2017-12-31 16:26:31,1,0
9781421506135,3488,257,2016-09-26 16:58:13,2016-10-24 16:58:13,1,0
9780345413994,4391,283,2018-12-26 02:47:55,2019-02-06 02:47:55,2,0
9780142437261,316,193,2010-11-05 11:46:24,2010-12-03 11:46:24,1,15.0
9781405122498,474,187,2013-01-18 04:26:02,2013-02-01 04:26:02,0,0
9781400034710,2053,429,2020-12-02 01:34:12,2020-12-16 01:34:12,0,0
9780224064453,2126,574,2010-07-28 04:35:21,2010-09-08 04:35:21,2,0
9781591169208,4662,486,2010-09-10 13:55:02,2010-10-22 13:55:02,2,0
9780393962925,568,115,2014-11-24 06:23:23,2014-12-22 06:23:23,1,0
9781932219258,503,217,2014-08-08 15:20:50,2014-08-22 15:20:50,0,0
9780446364294,2430,605,2017-12-04 11:19:13,2018-01-01 11:19:13,1,0
